image_i,image_j,keypoints_i,keypoints_j,raw_matches,filtered_matches,ransac_inliers,inlier_ratio,mean_epipolar_error_all,median_epipolar_error_all,mean_epipolar_error_inliers,median_epipolar_error_inliers,max_epipolar_error_inliers,fundamental_matrix
IMG_5598.JPG,IMG_5603.JPG,4000,4000,4000,1357,1132,0.8341930729550479,7.928493928524304,0.3196629436487883,0.3164450148879489,0.26106138332001544,0.9930181307153855,"[[1.435858410299513e-08, 2.4762579257960793e-06, -0.0017214382057133728], [1.1612347615467132e-06, -1.945508762035633e-07, -0.019142642377039717], [-0.0006826181429872447, 0.0172306061955126, 1.0]]"
IMG_5598.JPG,IMG_5607.JPG,4000,4000,4000,797,567,0.7114178168130489,16.488064214365995,0.28895718013672006,0.2367576768233726,0.16779612408524505,0.9904168427939122,"[[-2.165597865067494e-08, 1.9916001524047317e-06, -0.0010517532037608167], [6.359101609576977e-07, 6.820235639693859e-08, -0.007730108024455798], [-0.0003969710558405997, 0.005758090231977311, 0.9999999999999999]]"
IMG_5598.JPG,IMG_5612.JPG,4000,4000,4000,467,340,0.728051391862955,37.61046140675064,0.4762818365706978,0.3549991925739877,0.32171905345701757,0.9823568910326079,"[[3.58579781618346e-08, 1.4201140616208187e-06, -0.000925232845750141], [6.076053265786487e-07, 8.99551441614545e-08, -0.003999490766922471], [-0.0003323263975734435, 0.002388518613061694, 1.0]]"
IMG_5598.JPG,IMG_5617.JPG,4000,4000,4000,379,257,0.6781002638522428,44.84738284150849,0.6025680359014904,0.3912680798655242,0.3597564267836587,0.9918540737153158,"[[2.3701497978892953e-08, 1.1594415551380231e-06, -0.0007191718601221197], [7.231708515575307e-07, 1.112266172160815e-07, -0.0032314918999914698], [-0.0004385440620353723, 0.001741147801152705, 1.0]]"
IMG_5598.JPG,IMG_5620.JPG,4000,4000,4000,260,179,0.6884615384615385,64.05823599869589,0.5134407306716946,0.34139288889253483,0.25306975954070626,0.9700605134460243,"[[6.726404155917175e-08, 1.1146702041228554e-06, -0.0007786641428901917], [6.290094751812815e-07, 8.574809581731217e-08, -0.0025969690547549607], [-0.00037557935171922955, 0.0011639510274943266, 1.0]]"
IMG_5598.JPG,IMG_5626.JPG,4000,4000,4000,215,139,0.6465116279069767,76.54298065720079,0.4990987315636679,0.29793916301894013,0.2520555003634478,0.9885280192785195,"[[7.176380817027566e-08, 1.0489535330117963e-06, -0.0007196463876777136], [7.053277029236821e-07, 1.1549590373310024e-07, -0.002413890899694903], [-0.00043345443904856503, 0.0009867841708360691, 1.0]]"
IMG_5598.JPG,IMG_5632.JPG,4000,4000,4000,182,97,0.532967032967033,65.60423332681829,0.7855088914271062,0.32911115963921483,0.2622781781165423,0.9781504212263202,"[[2.196577274490808e-08, 1.0663530138396142e-06, -0.0006412042810031957], [7.268950929689604e-07, 1.222698562663773e-07, -0.002350728994663556], [-0.0004673208186780153, 0.0008743034365484904, 1.0]]"
IMG_5598.JPG,IMG_5637.JPG,4000,4000,4000,192,121,0.6302083333333334,78.69288652905595,0.7607272465813455,0.4404069298427,0.41757935995688394,0.9819116771978641,"[[-7.168008162120684e-08, 1.2441498655512904e-06, -0.0006669680734742098], [1.0186597843191371e-06, 9.709097326325129e-08, -0.0029695287288591197], [-0.0006718470413717863, 0.0013049121945780903, 1.0]]"
IMG_5598.JPG,IMG_5642.JPG,4000,4000,4000,212,116,0.5471698113207547,62.97348017051086,0.7635953239253956,0.3522836142919181,0.35114354352439286,0.9821861019390034,"[[-2.1069348475771777e-07, 1.1765800774587784e-06, -0.000454268766229469], [1.1619676806461454e-06, 2.5973026836899723e-07, -0.003554816992754925], [-0.0009079989683718256, 0.0017768533583837783, 1.0]]"
IMG_5598.JPG,IMG_5646.JPG,4000,4000,4000,227,139,0.6123348017621145,79.23821374658195,0.6603969224000585,0.36864735286336525,0.35355862133001714,0.9337946170115837,"[[-4.434064825126061e-07, 1.0383435215742435e-06, 0.00015530275608805863], [1.3913814052402022e-06, 5.041871902314277e-07, -0.004414512158784645], [-0.0012569131717746658, 0.0024070802900166724, 1.0]]"
