image_i,image_j,keypoints_i,keypoints_j,raw_matches,filtered_matches,ransac_inliers,inlier_ratio,mean_epipolar_error_all,median_epipolar_error_all,mean_epipolar_error_inliers,median_epipolar_error_inliers,max_epipolar_error_inliers,fundamental_matrix
IMG_5795.jpg,IMG_5843.jpg,898,586,898,19,8,0.42105263157894735,68.44998713989345,14.068770848019314,0.07874199578951376,2.646171396300129e-13,0.6299359663057527,"[[-1.3206607080212611e-05, 1.3501005078864177e-05, -0.001534103080575026], [-1.677512789728247e-05, 1.2500019963358288e-05, 0.0017571099528105527], [0.016942181626625506, -0.016105399661797953, 1.0]]"
