image_i,image_j,keypoints_i,keypoints_j,raw_matches,filtered_matches,ransac_inliers,inlier_ratio,mean_epipolar_error_all,median_epipolar_error_all,mean_epipolar_error_inliers,median_epipolar_error_inliers,max_epipolar_error_inliers,fundamental_matrix
IMG_5795.jpg,IMG_5829.jpg,898,1273,898,20,11,0.55,53.2571811898455,0.5775232957440777,0.14890836786499673,1.7938223905466937e-13,0.646445082072671,"[[2.3330633143613837e-07, -3.64927807160854e-07, -0.0003045669993144811], [-5.478981202015684e-07, 9.985638589488682e-07, 0.0006704300532666131], [-0.0002533194044690696, -0.001717928094102465, 1.0]]"
